"","Player","Team","Plays","EPA+CPOE composite","Adj. EPA/play","EPA/play","Success rate","Cmp%","Expected cmp%","CPOE","Air yards"
"1","A.Dalton","","27","0.387","0.836","0.836","70.4%","72.7","59.3","13.4","9.5"
"2","J.McCown","","30","0.273","0.492","0.492","43.3%","65.2","54.3","10.9","14.2"
"3","A.Rodgers","","42","0.240","0.497","0.497","54.8%","64.7","60.1","4.6","9.6"
"4","T.Brady","","32","0.217","0.420","0.420","56.3%","65.5","61.1","4.4","9.7"
"5","Z.Mettenberger","","24","0.189","0.338","0.193","50.0%","62.5","58.7","3.8","7.5"
"6","J.Cutler","","48","0.177","0.203","0.155","50.0%","72.1","61.8","10.3","7.3"
"7","A.Smith","","18","0.174","0.347","0.347","66.7%","73.3","72.8","0.6","4.7"
"8","D.Brees","","46","0.167","0.174","0.174","50.0%","80.5","69.9","10.6","6.6"
"9","R.Mallett","","33","0.160","0.227","0.227","57.6%","66.7","61.0","5.6","9.8"
"10","R.Tannehill","","45","0.160","0.174","0.164","55.6%","76.5","67.2","9.2","7.2"
"11","B.Roethlisberger","","38","0.150","0.153","0.153","47.4%","65.6","56.6","9.0","10.9"
"12","D.Stanton","","35","0.139","0.223","0.157","48.6%","65.6","63.5","2.1","11.0"
"13","M.Ryan","","47","0.126","0.156","0.156","48.9%","70.5","66.2","4.3","6.2"
"14","R.Wilson","","44","0.124","0.130","0.130","47.7%","62.5","56.7","5.8","6.7"
"15","C.Kaepernick","","37","0.072","0.207","0.207","45.9%","51.7","60.7","-9.0","11.8"
"16","A.Luck","","43","0.064","0.020","0.013","41.9%","62.2","59.9","2.3","10.8"
"17","S.Hill","","32","0.060","-0.013","-0.013","46.9%","69.0","65.6","3.4","8.6"
"18","C.Newton","","46","0.045","-0.000","-0.030","52.2%","62.2","62.1","0.1","10.0"
"19","R.Griffin III","","46","0.024","-0.096","-0.135","45.7%","71.9","72.0","-0.1","4.1"
"20","T.Bridgewater","","34","0.012","-0.137","-0.137","32.4%","64.3","66.5","-2.2","5.9"
"21","P.Rivers","","40","0.003","-0.227","-0.227","35.0%","64.7","68.9","-4.2","6.1"
"22","M.Sanchez","","50","-0.002","-0.109","-0.333","46.0%","59.1","63.9","-4.9","9.0"
"23","P.Manning","","59","-0.013","-0.205","-0.205","44.1%","63.0","70.0","-7.0","7.9"
"24","M.Stafford","","37","-0.013","-0.188","-0.188","32.4%","60.0","67.0","-7.0","7.8"
"25","E.Manning","","49","-0.032","-0.275","-0.305","34.7%","48.9","60.0","-11.1","10.1"
"26","K.Orton","","43","-0.034","-0.121","-0.121","41.9%","57.9","68.5","-10.6","6.5"
"27","D.Carr","","40","-0.037","-0.364","-0.374","30.0%","48.5","61.3","-12.8","10.1"
"28","B.Hoyer","","54","-0.082","-0.199","-0.199","37.0%","40.0","59.5","-19.5","12.2"
